SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue,Date,Country
CYP,Europe,2005,SEX_MLE,3.173018137,2025-01-28T14:13:24.673+01:00,Cyprus
ISR,Europe,2005,SEX_MLE,10.34175581,2025-01-28T14:13:24.673+01:00,Israel
SAU,Eastern Mediterranean,2012,SEX_MLE,1.813267485,2025-01-28T14:13:24.673+01:00,Saudi Arabia
WB_UMI,,2006,SEX_FMLE,7.528615574,2025-01-28T14:13:24.673+01:00,not found
ISR,Europe,2004,SEX_MLE,9.83756209,2025-01-28T14:13:24.673+01:00,Israel
WPR,,2016,SEX_BTSX,7.789656623,2025-01-28T14:13:24.673+01:00,not found
EMR,,2021,SEX_BTSX,3.981979511,2025-01-28T14:13:24.673+01:00,not found
VEN,Americas,2003,SEX_BTSX,7.398783147,2025-01-28T14:13:24.673+01:00,Venezuela
NER,Africa,2002,SEX_MLE,10.52908582,2025-01-28T14:13:24.673+01:00,Niger
BLZ,Americas,2008,SEX_MLE,9.874716808,2025-01-28T14:13:24.673+01:00,Belize
YEM,Eastern Mediterranean,2010,SEX_MLE,8.084121733,2025-01-28T14:13:24.673+01:00,Yemen
CRI,Americas,2013,SEX_BTSX,6.152365612,2025-01-28T14:13:24.673+01:00,Costa Rica
ROU,Europe,2015,SEX_MLE,16.12326614,2025-01-28T14:13:24.673+01:00,Romania
MNE,Europe,2008,SEX_BTSX,12.24663335,2025-01-28T14:13:24.673+01:00,Montenegro
ECU,Americas,2015,SEX_FMLE,4.112353622,2025-01-28T14:13:24.673+01:00,Ecuador
JPN,Western Pacific,2006,SEX_MLE,27.230677,2025-01-28T14:13:24.673+01:00,Japan
CHE,Europe,2005,SEX_FMLE,8.359018941,2025-01-28T14:13:24.673+01:00,Switzerland
PRI,Americas,2018,SEX_FMLE,1.236094757,2025-01-28T14:13:24.673+01:00,Puerto Rico
BLZ,Americas,2012,SEX_FMLE,2.145725585,2025-01-28T14:13:24.673+01:00,Belize
CRI,Americas,2015,SEX_BTSX,6.08896276,2025-01-28T14:13:24.673+01:00,Costa Rica
BRA,Americas,2012,SEX_FMLE,2.590077451,2025-01-28T14:13:24.673+01:00,Brazil
PAN,Americas,2015,SEX_MLE,4.704917809,2025-01-28T14:13:24.673+01:00,Panama
FIN,Europe,2012,SEX_FMLE,7.154313786,2025-01-28T14:13:24.673+01:00,Finland
ZMB,Africa,2009,SEX_MLE,22.09489178,2025-01-28T14:13:24.673+01:00,Zambia
KGZ,Europe,2016,SEX_MLE,15.92346608,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
AFG,Eastern Mediterranean,2015,SEX_MLE,7.248807973,2025-01-28T14:13:24.673+01:00,Afghanistan
MUS,Africa,2016,SEX_FMLE,2.526772528,2025-01-28T14:13:24.673+01:00,Mauritius
EST,Europe,2013,SEX_MLE,25.5929694,2025-01-28T14:13:24.673+01:00,Estonia
EST,Europe,2014,SEX_BTSX,15.86465868,2025-01-28T14:13:24.673+01:00,Estonia
MLT,Europe,2007,SEX_MLE,7.83232944,2025-01-28T14:13:24.673+01:00,Malta
OMN,Eastern Mediterranean,2000,SEX_FMLE,0.786563535,2025-01-28T14:13:24.673+01:00,Oman
VNM,Western Pacific,2006,SEX_BTSX,6.947100919,2025-01-28T14:13:24.673+01:00,Vietnam
PHL,Western Pacific,2005,SEX_BTSX,2.789052147,2025-01-28T14:13:24.673+01:00,Philippines
JPN,Western Pacific,2005,SEX_FMLE,9.971353286,2025-01-28T14:13:24.673+01:00,Japan
ARG,Americas,2017,SEX_BTSX,8.836441548,2025-01-28T14:13:24.673+01:00,Argentina
KHM,Western Pacific,2005,SEX_MLE,7.879152184,2025-01-28T14:13:24.673+01:00,Cambodia
CHE,Europe,2001,SEX_MLE,22.39091252,2025-01-28T14:13:24.673+01:00,Switzerland
WPR,,2009,SEX_FMLE,8.172608829,2025-01-28T14:13:24.673+01:00,not found
ISR,Europe,2011,SEX_BTSX,5.504132713,2025-01-28T14:13:24.673+01:00,Israel
WSM,Western Pacific,2013,SEX_BTSX,13.03298143,2025-01-28T14:13:24.673+01:00,Samoa
MEX,Americas,2006,SEX_FMLE,1.361571963,2025-01-28T14:13:24.673+01:00,Mexico
ECU,Americas,2000,SEX_MLE,8.568139228,2025-01-28T14:13:24.673+01:00,Ecuador
MKD,Europe,2009,SEX_FMLE,3.18221969,2025-01-28T14:13:24.673+01:00,North Macedonia
TON,Western Pacific,2017,SEX_MLE,7.200497403,2025-01-28T14:13:24.673+01:00,Tonga
BEL,Europe,2001,SEX_FMLE,9.472184505,2025-01-28T14:13:24.673+01:00,Belgium
BEN,Africa,2008,SEX_BTSX,12.18116756,2025-01-28T14:13:24.673+01:00,Benin
GLOBAL,,2004,SEX_MLE,17.40762338,2025-01-28T14:13:24.673+01:00,not found
MMR,South-East Asia,2005,SEX_FMLE,1.77523921,2025-01-28T14:13:24.673+01:00,Myanmar
HND,Americas,2008,SEX_BTSX,4.187459403,2025-01-28T14:13:24.673+01:00,Honduras
DNK,Europe,2020,SEX_FMLE,4.911491215,2025-01-28T14:13:24.673+01:00,Denmark
VNM,Western Pacific,2013,SEX_FMLE,4.361266742,2025-01-28T14:13:24.673+01:00,Vietnam
AZE,Europe,2013,SEX_BTSX,2.238625161,2025-01-28T14:13:24.673+01:00,Azerbaijan
UKR,Europe,2016,SEX_BTSX,17.58416104,2025-01-28T14:13:24.673+01:00,Ukraine
MOZ,Africa,2016,SEX_BTSX,21.845174,2025-01-28T14:13:24.673+01:00,Mozambique
THA,South-East Asia,2006,SEX_FMLE,3.895440544,2025-01-28T14:13:24.673+01:00,Thailand
ISR,Europe,2002,SEX_FMLE,2.712044241,2025-01-28T14:13:24.673+01:00,Israel
SWZ,Africa,2014,SEX_BTSX,28.02699177,2025-01-28T14:13:24.673+01:00,Eswatini
MUS,Africa,2004,SEX_MLE,12.46162218,2025-01-28T14:13:24.673+01:00,Mauritius
URY,Americas,2005,SEX_BTSX,13.41926487,2025-01-28T14:13:24.673+01:00,Uruguay
LKA,South-East Asia,2004,SEX_BTSX,25.73068493,2025-01-28T14:13:24.673+01:00,Sri Lanka
SVK,Europe,2012,SEX_MLE,18.77548597,2025-01-28T14:13:24.673+01:00,Slovakia
EST,Europe,2003,SEX_FMLE,6.968473443,2025-01-28T14:13:24.673+01:00,Estonia
YEM,Eastern Mediterranean,2004,SEX_MLE,8.916691448,2025-01-28T14:13:24.673+01:00,Yemen
SAU,Eastern Mediterranean,2010,SEX_FMLE,1.569826988,2025-01-28T14:13:24.673+01:00,Saudi Arabia
KEN,Africa,2004,SEX_BTSX,10.32850674,2025-01-28T14:13:24.673+01:00,Kenya
PRI,Americas,2017,SEX_MLE,9.184484479,2025-01-28T14:13:24.673+01:00,Puerto Rico
BIH,Europe,2006,SEX_FMLE,3.548607062,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
GRD,Americas,2013,SEX_FMLE,0.516779579,2025-01-28T14:13:24.673+01:00,Grenada
GUY,Americas,2014,SEX_FMLE,14.48225483,2025-01-28T14:13:24.673+01:00,Guyana
AGO,Africa,2016,SEX_BTSX,12.02824561,2025-01-28T14:13:24.673+01:00,Angola
PSE,Eastern Mediterranean,2010,SEX_BTSX,0.759864699,2025-01-28T14:13:24.673+01:00,Palestine
MDG,Africa,2018,SEX_MLE,14.87374538,2025-01-28T14:13:24.673+01:00,Madagascar
SSD,Africa,2000,SEX_FMLE,4.682440041,2025-01-28T14:13:24.673+01:00,South Sudan
GIN,Africa,2011,SEX_MLE,12.14382805,2025-01-28T14:13:24.673+01:00,Guinea
ROU,Europe,2005,SEX_BTSX,10.15101869,2025-01-28T14:13:24.673+01:00,Romania
MMR,South-East Asia,2012,SEX_BTSX,3.352219367,2025-01-28T14:13:24.673+01:00,Myanmar
TGO,Africa,2004,SEX_MLE,25.25017394,2025-01-28T14:13:24.673+01:00,Togo
AMR,,2004,SEX_FMLE,3.444349749,2025-01-28T14:13:24.673+01:00,not found
DOM,Americas,2006,SEX_BTSX,5.085091283,2025-01-28T14:13:24.673+01:00,Dominican Republic
ZMB,Africa,2001,SEX_FMLE,5.549516427,2025-01-28T14:13:24.673+01:00,Zambia
WSM,Western Pacific,2005,SEX_FMLE,7.06216536,2025-01-28T14:13:24.673+01:00,Samoa
WB_UMI,,2009,SEX_BTSX,8.820405289,2025-01-28T14:13:24.673+01:00,not found
OMN,Eastern Mediterranean,2006,SEX_FMLE,0.585674774,2025-01-28T14:13:24.673+01:00,Oman
VNM,Western Pacific,2001,SEX_MLE,9.515213552,2025-01-28T14:13:24.673+01:00,Vietnam
SDN,Eastern Mediterranean,2006,SEX_MLE,5.693074344,2025-01-28T14:13:24.673+01:00,Sudan
HRV,Europe,2017,SEX_MLE,17.19974392,2025-01-28T14:13:24.673+01:00,Croatia
EGY,Eastern Mediterranean,2019,SEX_BTSX,1.01645495,2025-01-28T14:13:24.673+01:00,Egypt
BEN,Africa,2010,SEX_FMLE,5.621575436,2025-01-28T14:13:24.673+01:00,Benin
PAK,Eastern Mediterranean,2002,SEX_MLE,13.18387509,2025-01-28T14:13:24.673+01:00,Pakistan
BOL,Americas,2016,SEX_MLE,8.374637513,2025-01-28T14:13:24.673+01:00,Bolivia
MYS,Western Pacific,2002,SEX_FMLE,2.547100467,2025-01-28T14:13:24.673+01:00,Malaysia
CUB,Americas,2004,SEX_FMLE,5.945267194,2025-01-28T14:13:24.673+01:00,Cuba
KAZ,Europe,2021,SEX_BTSX,15.18754724,2025-01-28T14:13:24.673+01:00,Kazakhstan
ARG,Americas,2011,SEX_FMLE,3.366721832,2025-01-28T14:13:24.673+01:00,Argentina
GTM,Americas,2009,SEX_FMLE,2.989425991,2025-01-28T14:13:24.673+01:00,Guatemala
AZE,Europe,2017,SEX_BTSX,1.86386408,2025-01-28T14:13:24.673+01:00,Azerbaijan
NLD,Europe,2007,SEX_BTSX,7.087701684,2025-01-28T14:13:24.673+01:00,Netherlands
SVK,Europe,2001,SEX_BTSX,12.40557292,2025-01-28T14:13:24.673+01:00,Slovakia
ERI,Africa,2001,SEX_MLE,37.87195505,2025-01-28T14:13:24.673+01:00,Eritrea
CMR,Africa,2002,SEX_MLE,21.99512998,2025-01-28T14:13:24.673+01:00,Cameroon
LBY,Eastern Mediterranean,2008,SEX_MLE,6.627642915,2025-01-28T14:13:24.673+01:00,Libya
PHL,Western Pacific,2011,SEX_MLE,6.142602597,2025-01-28T14:13:24.673+01:00,Philippines
SYR,Eastern Mediterranean,2002,SEX_BTSX,1.183099717,2025-01-28T14:13:24.673+01:00,Syria
FSM,Western Pacific,2014,SEX_MLE,33.40736715,2025-01-28T14:13:24.673+01:00,"Micronesia, Fed. Sts."
VEN,Americas,2005,SEX_FMLE,1.799463025,2025-01-28T14:13:24.673+01:00,Venezuela
EGY,Eastern Mediterranean,2017,SEX_MLE,1.562722546,2025-01-28T14:13:24.673+01:00,Egypt
LKA,South-East Asia,2020,SEX_MLE,19.71876154,2025-01-28T14:13:24.673+01:00,Sri Lanka
IRN,Eastern Mediterranean,2017,SEX_MLE,6.28533382,2025-01-28T14:13:24.673+01:00,Iran
DEU,Europe,2021,SEX_FMLE,4.241081041,2025-01-28T14:13:24.673+01:00,Germany
GNB,Africa,2014,SEX_BTSX,12.18088403,2025-01-28T14:13:24.673+01:00,Guinea-Bissau
YEM,Eastern Mediterranean,2012,SEX_FMLE,4.318700004,2025-01-28T14:13:24.673+01:00,Yemen
NAM,Africa,2002,SEX_MLE,25.77008775,2025-01-28T14:13:24.673+01:00,Namibia
PAK,Eastern Mediterranean,2006,SEX_MLE,12.59192734,2025-01-28T14:13:24.673+01:00,Pakistan
PRI,Americas,2006,SEX_FMLE,0.997166165,2025-01-28T14:13:24.673+01:00,Puerto Rico
FJI,Western Pacific,2007,SEX_FMLE,6.155310711,2025-01-28T14:13:24.673+01:00,Fiji
ATG,Americas,2010,SEX_FMLE,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
PRY,Americas,2015,SEX_MLE,9.633411339,2025-01-28T14:13:24.673+01:00,Paraguay
VNM,Western Pacific,2005,SEX_FMLE,4.664540527,2025-01-28T14:13:24.673+01:00,Vietnam
BRA,Americas,2009,SEX_BTSX,5.476310833,2025-01-28T14:13:24.673+01:00,Brazil
SLB,Western Pacific,2012,SEX_MLE,35.36665777,2025-01-28T14:13:24.673+01:00,Solomon Islands
COL,Americas,2017,SEX_BTSX,4.489631824,2025-01-28T14:13:24.673+01:00,Colombia
COD,Africa,2012,SEX_FMLE,6.867936808,2025-01-28T14:13:24.673+01:00,DR Congo
SWE,Europe,2005,SEX_FMLE,8.17926479,2025-01-28T14:13:24.673+01:00,Sweden
SAU,Eastern Mediterranean,2017,SEX_MLE,1.984189569,2025-01-28T14:13:24.673+01:00,Saudi Arabia
UKR,Europe,2005,SEX_FMLE,6.440705752,2025-01-28T14:13:24.673+01:00,Ukraine
IRQ,Eastern Mediterranean,2009,SEX_FMLE,2.387469397,2025-01-28T14:13:24.673+01:00,Iraq
MUS,Africa,2009,SEX_FMLE,3.510894065,2025-01-28T14:13:24.673+01:00,Mauritius
MLT,Europe,2015,SEX_FMLE,2.808197104,2025-01-28T14:13:24.673+01:00,Malta
LTU,Europe,2009,SEX_FMLE,9.269774496,2025-01-28T14:13:24.673+01:00,Lithuania
SYC,Africa,2002,SEX_MLE,15.56095139,2025-01-28T14:13:24.673+01:00,Seychelles
GNQ,Africa,2012,SEX_BTSX,10.06562019,2025-01-28T14:13:24.673+01:00,Equatorial Guinea
BLR,Europe,2005,SEX_FMLE,9.454518798,2025-01-28T14:13:24.673+01:00,Belarus
GLOBAL,,2009,SEX_BTSX,11.15437831,2025-01-28T14:13:24.673+01:00,not found
NER,Africa,2008,SEX_BTSX,8.006391164,2025-01-28T14:13:24.673+01:00,Niger
TZA,Africa,2018,SEX_FMLE,3.88999107,2025-01-28T14:13:24.673+01:00,Tanzania
KGZ,Europe,2007,SEX_BTSX,13.23906201,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
BOL,Americas,2018,SEX_MLE,8.130652756,2025-01-28T14:13:24.673+01:00,Bolivia
COM,Africa,2005,SEX_MLE,12.73675512,2025-01-28T14:13:24.673+01:00,Comoros
BGR,Europe,2016,SEX_FMLE,2.88016819,2025-01-28T14:13:24.673+01:00,Bulgaria
BRA,Americas,2016,SEX_MLE,9.551826553,2025-01-28T14:13:24.673+01:00,Brazil
SDN,Eastern Mediterranean,2009,SEX_MLE,6.324226288,2025-01-28T14:13:24.673+01:00,Sudan
MMR,South-East Asia,2016,SEX_FMLE,1.151010432,2025-01-28T14:13:24.673+01:00,Myanmar
FSM,Western Pacific,2015,SEX_MLE,33.8176843,2025-01-28T14:13:24.673+01:00,"Micronesia, Fed. Sts."
TTO,Americas,2000,SEX_MLE,26.78255815,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
KGZ,Europe,2003,SEX_FMLE,5.825805227,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
ETH,Africa,2009,SEX_FMLE,5.502236001,2025-01-28T14:13:24.673+01:00,Ethiopia
SEN,Africa,2003,SEX_BTSX,11.83823585,2025-01-28T14:13:24.673+01:00,Senegal
VUT,Western Pacific,2019,SEX_MLE,29.25463132,2025-01-28T14:13:24.673+01:00,Vanuatu
DZA,Africa,2010,SEX_FMLE,1.711450622,2025-01-28T14:13:24.673+01:00,Algeria
PHL,Western Pacific,2017,SEX_MLE,5.969920775,2025-01-28T14:13:24.673+01:00,Philippines
BFA,Africa,2001,SEX_MLE,28.41709153,2025-01-28T14:13:24.673+01:00,Burkina Faso
BWA,Africa,2006,SEX_FMLE,4.938537521,2025-01-28T14:13:24.673+01:00,Botswana
SUR,Americas,2014,SEX_FMLE,12.85572432,2025-01-28T14:13:24.673+01:00,Suriname
ALB,Europe,2007,SEX_MLE,8.646916062,2025-01-28T14:13:24.673+01:00,Albania
KWT,Eastern Mediterranean,2021,SEX_MLE,3.27811313,2025-01-28T14:13:24.673+01:00,Kuwait
PNG,Western Pacific,2001,SEX_FMLE,1.599090729,2025-01-28T14:13:24.673+01:00,Papua New Guinea
NOR,Europe,2004,SEX_BTSX,10.98345977,2025-01-28T14:13:24.673+01:00,Norway
AUS,Western Pacific,2008,SEX_BTSX,10.98872785,2025-01-28T14:13:24.673+01:00,Australia
PRY,Americas,2018,SEX_BTSX,7.458283616,2025-01-28T14:13:24.673+01:00,Paraguay
BHR,Eastern Mediterranean,2008,SEX_BTSX,6.383685498,2025-01-28T14:13:24.673+01:00,Bahrain
DJI,Eastern Mediterranean,2010,SEX_BTSX,9.118835061,2025-01-28T14:13:24.673+01:00,Djibouti
PAK,Eastern Mediterranean,2010,SEX_BTSX,7.586883028,2025-01-28T14:13:24.673+01:00,Pakistan
ZMB,Africa,2016,SEX_BTSX,10.77895704,2025-01-28T14:13:24.673+01:00,Zambia
HUN,Europe,2016,SEX_FMLE,6.069669447,2025-01-28T14:13:24.673+01:00,Hungary
KWT,Eastern Mediterranean,2003,SEX_FMLE,3.729144787,2025-01-28T14:13:24.673+01:00,Kuwait
LBR,Africa,2019,SEX_BTSX,9.569164019,2025-01-28T14:13:24.673+01:00,Liberia
KIR,Western Pacific,2006,SEX_BTSX,20.12914409,2025-01-28T14:13:24.673+01:00,Kiribati
BTN,South-East Asia,2004,SEX_FMLE,5.520772549,2025-01-28T14:13:24.673+01:00,Bhutan
PSE,Eastern Mediterranean,2004,SEX_BTSX,0.932043016,2025-01-28T14:13:24.673+01:00,Palestine
NZL,Western Pacific,2009,SEX_FMLE,5.126571227,2025-01-28T14:13:24.673+01:00,New Zealand
POL,Europe,2002,SEX_FMLE,4.583483434,2025-01-28T14:13:24.673+01:00,Poland
THA,South-East Asia,2011,SEX_BTSX,8.330590529,2025-01-28T14:13:24.673+01:00,Thailand
BFA,Africa,2019,SEX_MLE,26.27281706,2025-01-28T14:13:24.673+01:00,Burkina Faso
TGO,Africa,2013,SEX_FMLE,7.015989868,2025-01-28T14:13:24.673+01:00,Togo
USA,Americas,2017,SEX_MLE,21.03478531,2025-01-28T14:13:24.673+01:00,United States
LCA,Americas,2012,SEX_FMLE,1.541026785,2025-01-28T14:13:24.673+01:00,St. Lucia
LAO,Western Pacific,2011,SEX_FMLE,3.147907969,2025-01-28T14:13:24.673+01:00,Laos
MNE,Europe,2007,SEX_MLE,20.52091868,2025-01-28T14:13:24.673+01:00,Montenegro
ESP,Europe,2018,SEX_BTSX,5.548478357,2025-01-28T14:13:24.673+01:00,Spain
DNK,Europe,2014,SEX_MLE,13.688568,2025-01-28T14:13:24.673+01:00,Denmark
THA,South-East Asia,2009,SEX_BTSX,8.198623244,2025-01-28T14:13:24.673+01:00,Thailand
BOL,Americas,2006,SEX_MLE,9.282647866,2025-01-28T14:13:24.673+01:00,Bolivia
LBY,Eastern Mediterranean,2014,SEX_FMLE,3.091124168,2025-01-28T14:13:24.673+01:00,Libya
CAF,Africa,2019,SEX_FMLE,7.462190036,2025-01-28T14:13:24.673+01:00,Central African Republic
SEAR,,2009,SEX_MLE,15.04336671,2025-01-28T14:13:24.673+01:00,not found
SDN,Eastern Mediterranean,2007,SEX_FMLE,3.287104676,2025-01-28T14:13:24.673+01:00,Sudan
VNM,Western Pacific,2013,SEX_MLE,11.23175977,2025-01-28T14:13:24.673+01:00,Vietnam
PSE,Eastern Mediterranean,2008,SEX_MLE,1.373438109,2025-01-28T14:13:24.673+01:00,Palestine
MDA,Europe,2015,SEX_BTSX,12.76660877,2025-01-28T14:13:24.673+01:00,Moldova
SWZ,Africa,2011,SEX_BTSX,25.3189358,2025-01-28T14:13:24.673+01:00,Eswatini
CZE,Europe,2017,SEX_MLE,18.20282041,2025-01-28T14:13:24.673+01:00,Czechia
ARE,Eastern Mediterranean,2015,SEX_BTSX,2.075518173,2025-01-28T14:13:24.673+01:00,United Arab Emirates
KWT,Eastern Mediterranean,2004,SEX_BTSX,3.665231868,2025-01-28T14:13:24.673+01:00,Kuwait
AZE,Europe,2012,SEX_BTSX,2.464730116,2025-01-28T14:13:24.673+01:00,Azerbaijan
SUR,Americas,2008,SEX_FMLE,11.87876706,2025-01-28T14:13:24.673+01:00,Suriname
COL,Americas,2008,SEX_FMLE,1.837526039,2025-01-28T14:13:24.673+01:00,Colombia
IDN,South-East Asia,2021,SEX_MLE,1.672695901,2025-01-28T14:13:24.673+01:00,Indonesia
BHR,Eastern Mediterranean,2006,SEX_FMLE,3.114598751,2025-01-28T14:13:24.673+01:00,Bahrain
SVN,Europe,2017,SEX_BTSX,13.89148131,2025-01-28T14:13:24.673+01:00,Slovenia
VNM,Western Pacific,2004,SEX_FMLE,4.70918228,2025-01-28T14:13:24.673+01:00,Vietnam
NOR,Europe,2003,SEX_BTSX,10.64368325,2025-01-28T14:13:24.673+01:00,Norway
GBR,Europe,2006,SEX_MLE,10.91616378,2025-01-28T14:13:24.673+01:00,United Kingdom
EGY,Eastern Mediterranean,2005,SEX_BTSX,1.071816105,2025-01-28T14:13:24.673+01:00,Egypt
SDN,Eastern Mediterranean,2015,SEX_MLE,5.849008402,2025-01-28T14:13:24.673+01:00,Sudan
JOR,Eastern Mediterranean,2019,SEX_MLE,1.26242816,2025-01-28T14:13:24.673+01:00,Jordan
IRL,Europe,2005,SEX_BTSX,11.12927897,2025-01-28T14:13:24.673+01:00,Ireland
GHA,Africa,2001,SEX_BTSX,6.124974575,2025-01-28T14:13:24.673+01:00,Ghana
BHS,Americas,2009,SEX_FMLE,0.878234154,2025-01-28T14:13:24.673+01:00,Bahamas
CIV,Africa,2005,SEX_FMLE,3.19093658,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
BRN,Western Pacific,2019,SEX_BTSX,2.294937222,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
BEL,Europe,2011,SEX_FMLE,9.811529887,2025-01-28T14:13:24.673+01:00,Belgium
LUX,Europe,2004,SEX_FMLE,4.12846297,2025-01-28T14:13:24.673+01:00,Luxembourg
BIH,Europe,2000,SEX_BTSX,9.917778523,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
MLT,Europe,2019,SEX_FMLE,1.377961048,2025-01-28T14:13:24.673+01:00,Malta
BWA,Africa,2009,SEX_FMLE,11.53535904,2025-01-28T14:13:24.673+01:00,Botswana
RWA,Africa,2012,SEX_MLE,21.74812195,2025-01-28T14:13:24.673+01:00,Rwanda
SLB,Western Pacific,2005,SEX_FMLE,9.606089792,2025-01-28T14:13:24.673+01:00,Solomon Islands
EGY,Eastern Mediterranean,2015,SEX_FMLE,0.528476951,2025-01-28T14:13:24.673+01:00,Egypt
KGZ,Europe,2011,SEX_BTSX,12.6304859,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
TUR,Europe,2017,SEX_MLE,5.180853591,2025-01-28T14:13:24.673+01:00,Türkiye
WB_HI,,2010,SEX_FMLE,6.320348311,2025-01-28T14:13:24.673+01:00,not found
MDG,Africa,2021,SEX_FMLE,5.493631124,2025-01-28T14:13:24.673+01:00,Madagascar
PRK,South-East Asia,2007,SEX_FMLE,7.360494534,2025-01-28T14:13:24.673+01:00,North Korea
GLOBAL,,2013,SEX_BTSX,10.21287055,2025-01-28T14:13:24.673+01:00,not found
GUY,Americas,2007,SEX_FMLE,13.9688289,2025-01-28T14:13:24.673+01:00,Guyana
ATG,Americas,2017,SEX_BTSX,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
LKA,South-East Asia,2006,SEX_MLE,41.45967195,2025-01-28T14:13:24.673+01:00,Sri Lanka
AUS,Western Pacific,2009,SEX_FMLE,5.033358966,2025-01-28T14:13:24.673+01:00,Australia
GMB,Africa,2002,SEX_BTSX,9.395693565,2025-01-28T14:13:24.673+01:00,Gambia
IRQ,Eastern Mediterranean,2014,SEX_FMLE,2.145421445,2025-01-28T14:13:24.673+01:00,Iraq
SGP,Western Pacific,2019,SEX_BTSX,7.147938953,2025-01-28T14:13:24.673+01:00,Singapore
BLR,Europe,2008,SEX_BTSX,30.38531188,2025-01-28T14:13:24.673+01:00,Belarus
CHE,Europe,2001,SEX_FMLE,8.468313309,2025-01-28T14:13:24.673+01:00,Switzerland
LBY,Eastern Mediterranean,2009,SEX_MLE,7.087092895,2025-01-28T14:13:24.673+01:00,Libya
MNE,Europe,2000,SEX_BTSX,14.87887731,2025-01-28T14:13:24.673+01:00,Montenegro
WB_UMI,,2020,SEX_FMLE,4.117924163,2025-01-28T14:13:24.673+01:00,not found
WB_HI,,2014,SEX_BTSX,13.28872835,2025-01-28T14:13:24.673+01:00,not found
MLI,Africa,2005,SEX_MLE,10.38770079,2025-01-28T14:13:24.673+01:00,Mali
CHN,Western Pacific,2011,SEX_MLE,10.63975265,2025-01-28T14:13:24.673+01:00,China
MYS,Western Pacific,2005,SEX_MLE,7.92299299,2025-01-28T14:13:24.673+01:00,Malaysia
SWE,Europe,2009,SEX_BTSX,13.01580666,2025-01-28T14:13:24.673+01:00,Sweden
ARM,Europe,2012,SEX_FMLE,3.105175609,2025-01-28T14:13:24.673+01:00,Armenia
KIR,Western Pacific,2017,SEX_MLE,36.73807161,2025-01-28T14:13:24.673+01:00,Kiribati
NGA,Africa,2001,SEX_MLE,16.58135669,2025-01-28T14:13:24.673+01:00,Nigeria
RUS,Europe,2001,SEX_MLE,84.15779385,2025-01-28T14:13:24.673+01:00,Russia
EST,Europe,2010,SEX_MLE,26.63612919,2025-01-28T14:13:24.673+01:00,Estonia
ERI,Africa,2009,SEX_FMLE,11.04401729,2025-01-28T14:13:24.673+01:00,Eritrea
MNE,Europe,2009,SEX_MLE,19.78807968,2025-01-28T14:13:24.673+01:00,Montenegro
MAR,Eastern Mediterranean,2005,SEX_FMLE,4.427295676,2025-01-28T14:13:24.673+01:00,Morocco
GHA,Africa,2001,SEX_FMLE,2.007221862,2025-01-28T14:13:24.673+01:00,Ghana
VNM,Western Pacific,2009,SEX_MLE,10.71074695,2025-01-28T14:13:24.673+01:00,Vietnam
WSM,Western Pacific,2019,SEX_BTSX,15.08589018,2025-01-28T14:13:24.673+01:00,Samoa
PRY,Americas,2003,SEX_BTSX,3.995211925,2025-01-28T14:13:24.673+01:00,Paraguay
ISR,Europe,2003,SEX_FMLE,2.243586803,2025-01-28T14:13:24.673+01:00,Israel
CRI,Americas,2000,SEX_FMLE,1.500653386,2025-01-28T14:13:24.673+01:00,Costa Rica
CUB,Americas,2007,SEX_BTSX,9.913036443,2025-01-28T14:13:24.673+01:00,Cuba
ARM,Europe,2008,SEX_FMLE,2.307041066,2025-01-28T14:13:24.673+01:00,Armenia
ATG,Americas,2015,SEX_MLE,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
PRK,South-East Asia,2013,SEX_BTSX,9.016719277,2025-01-28T14:13:24.673+01:00,North Korea
PAN,Americas,2014,SEX_BTSX,4.125503846,2025-01-28T14:13:24.673+01:00,Panama
MRT,Africa,2000,SEX_FMLE,3.40565175,2025-01-28T14:13:24.673+01:00,Mauritania
PAK,Eastern Mediterranean,2008,SEX_BTSX,8.177565678,2025-01-28T14:13:24.673+01:00,Pakistan
ESP,Europe,2005,SEX_MLE,9.398591127,2025-01-28T14:13:24.673+01:00,Spain
BFA,Africa,2021,SEX_MLE,26.18347049,2025-01-28T14:13:24.673+01:00,Burkina Faso
KOR,Western Pacific,2003,SEX_FMLE,13.63143167,2025-01-28T14:13:24.673+01:00,South Korea
DOM,Americas,2014,SEX_BTSX,6.527733984,2025-01-28T14:13:24.673+01:00,Dominican Republic
MYS,Western Pacific,2000,SEX_BTSX,5.655784878,2025-01-28T14:13:24.673+01:00,Malaysia
HND,Americas,2012,SEX_FMLE,1.308876471,2025-01-28T14:13:24.673+01:00,Honduras
